OSU_RTS.CALC.1101_DWC Time [SNAP],OSU_RTS.CALC.1101_DWC Value [SNAP],OSU_RTS.CALC.1101_DWC Status [SNAP],OSU_RTS.CALC.1101_GPALARM Time [SNAP],OSU_RTS.CALC.1101_GPALARM Value [SNAP],OSU_RTS.CALC.1101_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CST Time [SNAP],OSU_RTS.MDBUS_RH.1101_CST Value [SNAP],OSU_RTS.MDBUS_RH.1101_CST Status [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1101_EC Time [SNAP],OSU_RTS.MDBUS_RH.1101_EC Value [SNAP],OSU_RTS.MDBUS_RH.1101_EC Status [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GP Time [SNAP],OSU_RTS.MDBUS_RH.1101_GP Value [SNAP],OSU_RTS.MDBUS_RH.1101_GP Status [SNAP],OSU_RTS.MDBUS_RH.1101_GT Time [SNAP],OSU_RTS.MDBUS_RH.1101_GT Value [SNAP],OSU_RTS.MDBUS_RH.1101_GT Status [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HST Time [SNAP],OSU_RTS.MDBUS_RH.1101_HST Value [SNAP],OSU_RTS.MDBUS_RH.1101_HST Status [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Status [SNAP],Comments
10/16/18 10:00,1714450,UNRELIABLE,10/16/18 10:00,0,OK,10/16/18 10:00,1.581042051,OK,10/16/18 10:00,8.914043427,OK,10/16/18 10:00,1185217.25,OK,10/16/18 10:00,43.47775269,OK,10/16/18 10:00,41.89670563,OK,10/16/18 10:00,134.9994773,OK,,,,,,,10/16/18 10:00,17.54915237,OK,10/16/18 10:00,79.77223969,OK,10/16/18 10:00,126.5873871,OK,10/16/18 10:00,144.1365356,OK,10/16/18 10:00,1977045.375,OK,10/16/18 10:00,9.249464771,OK,10/16/18 10:00,403730,UNRELIABLE,10/16/18 10:00,3183940,OK,10/16/18 10:00,5.71999979,OK,10/16/18 10:00,214354,OK,10/16/18 10:00,5.170000076,OK,10/16/18 10:00,55.18000031,OK,10/16/18 10:00,1578871,OK,10/16/18 10:00,0.613661468,OK,10/16/18 10:00,106.9685211,OK,10/16/18 10:00,14222607,OK,10/16/18 10:00,0,OK,10/16/18 10:00,6792887,OK,10/16/18 10:00,2218344.25,OK,10/16/18 10:00,111.7485352,OK,10/16/18 10:00,112.3621979,OK,10/16/18 10:00,138.9513467,OK,
10/16/18 10:15,1714450,UNRELIABLE,10/16/18 10:15,0,OK,10/16/18 10:15,1.622033834,OK,10/16/18 10:15,9.223152161,OK,10/16/18 10:15,1185219.5,OK,10/16/18 10:15,43.65882874,OK,10/16/18 10:15,42.03679657,OK,10/16/18 10:15,135.7397753,OK,,,,,,,10/16/18 10:15,18.15759659,OK,10/16/18 10:15,96.82536316,OK,10/16/18 10:15,125.8485107,OK,10/16/18 10:15,144.0061035,OK,10/16/18 10:15,1977067.75,OK,10/16/18 10:15,10.85039197,OK,10/16/18 10:15,403730,UNRELIABLE,10/16/18 10:15,3183969,OK,10/16/18 10:15,5.730000019,OK,10/16/18 10:15,214356,OK,10/16/18 10:15,5.350000381,OK,10/16/18 10:15,60.26000214,OK,10/16/18 10:15,1578882,OK,10/16/18 10:15,16.09284973,OK,10/16/18 10:15,110.6778259,OK,10/16/18 10:15,14222634,OK,10/16/18 10:15,1147.791504,OK,10/16/18 10:15,6792923,OK,10/16/18 10:15,2218361.75,OK,10/16/18 10:15,105.3317566,OK,10/16/18 10:15,121.4246063,OK,10/16/18 10:15,144.3407937,OK,
10/16/18 10:30,1714450,UNRELIABLE,10/16/18 10:30,0,OK,10/16/18 10:30,1.787670851,OK,10/16/18 10:30,10.09613609,OK,10/16/18 10:30,1185221.875,OK,10/16/18 10:30,43.75335693,OK,10/16/18 10:30,41.9656868,OK,10/16/18 10:30,134.8202338,OK,,,,,,,10/16/18 10:30,17.7867794,OK,10/16/18 10:30,116.8997192,OK,10/16/18 10:30,126.641037,OK,10/16/18 10:30,144.4278107,OK,10/16/18 10:30,1977094,OK,10/16/18 10:30,13.37415766,OK,10/16/18 10:30,403730,UNRELIABLE,10/16/18 10:30,3183999,OK,10/16/18 10:30,5.71999979,OK,10/16/18 10:30,214358,OK,10/16/18 10:30,5.130000114,OK,10/16/18 10:30,60.43000031,OK,10/16/18 10:30,1578897,OK,10/16/18 10:30,0.313844979,OK,10/16/18 10:30,121.1536331,OK,10/16/18 10:30,14222662.5,OK,10/16/18 10:30,0,OK,10/16/18 10:30,6793043,OK,10/16/18 10:30,2218379,OK,10/16/18 10:30,116.2787323,OK,10/16/18 10:30,116.5925751,OK,10/16/18 10:30,137.8313373,OK,
10/16/18 10:45,1714450,UNRELIABLE,10/16/18 10:45,0,OK,10/16/18 10:45,1.503346443,OK,10/16/18 10:45,8.534236908,OK,10/16/18 10:45,1185224.125,OK,10/16/18 10:45,43.62352753,OK,10/16/18 10:45,42.12017822,OK,10/16/18 10:45,135.5173343,OK,,,,,,,10/16/18 10:45,18.30445862,OK,10/16/18 10:45,105.5082703,OK,10/16/18 10:45,126.6564331,OK,10/16/18 10:45,144.9608917,OK,10/16/18 10:45,1977127.625,OK,10/16/18 10:45,11.73103092,OK,10/16/18 10:45,403730,UNRELIABLE,10/16/18 10:45,3184029,OK,10/16/18 10:45,5.71999979,OK,10/16/18 10:45,214361,OK,10/16/18 10:45,4.990000248,OK,10/16/18 10:45,61.43000031,OK,10/16/18 10:45,1578920,OK,10/16/18 10:45,7.721260548,OK,10/16/18 10:45,102.4108429,OK,10/16/18 10:45,14222689.5,OK,10/16/18 10:45,515.7330933,OK,10/16/18 10:45,6793086,OK,10/16/18 10:45,2218396,OK,10/16/18 10:45,108.4835815,OK,10/16/18 10:45,116.2048492,OK,10/16/18 10:45,135.0068342,OK,
10/16/18 11:00,1714450,UNRELIABLE,10/16/18 11:00,0,OK,10/16/18 11:00,1.382477403,OK,10/16/18 11:00,7.776676178,OK,10/16/18 11:00,1185226.125,OK,10/16/18 11:00,43.59085083,OK,10/16/18 11:00,42.20837402,OK,10/16/18 11:00,134.2838949,OK,,,,,,,10/16/18 11:00,17.65889359,OK,10/16/18 11:00,70.97303772,OK,10/16/18 11:00,126.471405,OK,10/16/18 11:00,144.1302948,OK,10/16/18 11:00,1977152.125,OK,10/16/18 11:00,8.178059676,OK,10/16/18 11:00,403730,UNRELIABLE,10/16/18 11:00,3184059,OK,10/16/18 11:00,5.730000019,OK,10/16/18 11:00,214364,OK,10/16/18 11:00,5.210000038,OK,10/16/18 11:00,62.27000046,OK,10/16/18 11:00,1578947,OK,10/16/18 11:00,4.597640991,OK,10/16/18 11:00,93.32011414,OK,10/16/18 11:00,14222713.5,OK,10/16/18 11:00,310.5855408,OK,10/16/18 11:00,6793206.5,OK,10/16/18 11:00,2218412.75,OK,10/16/18 11:00,118.704689,OK,10/16/18 11:00,123.30233,OK,10/16/18 11:00,136.7734711,OK,
10/16/18 11:15,1714450,UNRELIABLE,10/16/18 11:15,0,OK,10/16/18 11:15,1.293652892,OK,10/16/18 11:15,7.35582304,OK,10/16/18 11:15,1185228,OK,10/16/18 11:15,43.53820801,OK,10/16/18 11:15,42.24455261,OK,10/16/18 11:15,135.7378221,OK,,,,,,,10/16/18 11:15,17.91803741,OK,10/16/18 11:15,64.6866684,OK,10/16/18 11:15,125.8794098,OK,10/16/18 11:15,143.7974548,OK,10/16/18 11:15,1977170.625,OK,10/16/18 11:15,7.345421767,OK,10/16/18 11:15,403730,UNRELIABLE,10/16/18 11:15,3184088,OK,10/16/18 11:15,5.730000019,OK,10/16/18 11:15,214365,OK,10/16/18 11:15,5.300000191,OK,10/16/18 11:15,61.26000214,OK,10/16/18 11:15,1578950,OK,10/16/18 11:15,0.512077451,OK,10/16/18 11:15,88.26987648,OK,10/16/18 11:15,14222736,OK,10/16/18 11:15,0,OK,10/16/18 11:15,6793219,OK,10/16/18 11:15,2218429.25,OK,10/16/18 11:15,109.6975861,OK,10/16/18 11:15,110.2096558,OK,10/16/18 11:15,132.7632184,OK,
10/16/18 11:30,1714450,UNRELIABLE,10/16/18 11:30,0,OK,10/16/18 11:30,1.681337357,OK,10/16/18 11:30,9.619564056,OK,10/16/18 11:30,1185230.25,OK,10/16/18 11:30,43.99655151,OK,10/16/18 11:30,42.31521225,OK,10/16/18 11:30,136.7003414,OK,,,,,,,10/16/18 11:30,18.62553978,OK,10/16/18 11:30,69.32563782,OK,10/16/18 11:30,125.749382,OK,10/16/18 11:30,144.3749237,OK,10/16/18 11:30,1977186.25,OK,10/16/18 11:30,7.494047888,OK,10/16/18 11:30,403730,UNRELIABLE,10/16/18 11:30,3184120,OK,10/16/18 11:30,5.730000019,OK,10/16/18 11:30,214367,OK,10/16/18 11:30,5.350000381,OK,10/16/18 11:30,64.30000305,OK,10/16/18 11:30,1578965,OK,10/16/18 11:30,12.88225746,OK,10/16/18 11:30,115.4347687,OK,10/16/18 11:30,14222763,OK,10/16/18 11:30,869.2015991,OK,10/16/18 11:30,6793265,OK,10/16/18 11:30,2218446.25,OK,10/16/18 11:30,109.5207214,OK,10/16/18 11:30,122.402977,OK,10/16/18 11:30,136.5802218,OK,
10/16/18 11:45,1714450,UNRELIABLE,10/16/18 11:45,0,OK,10/16/18 11:45,1.473814726,OK,10/16/18 11:45,8.311849594,OK,10/16/18 11:45,1185232.375,OK,10/16/18 11:45,43.86084747,OK,10/16/18 11:45,42.38703156,OK,10/16/18 11:45,134.6305571,OK,,,,,,,10/16/18 11:45,18.13632584,OK,10/16/18 11:45,118.2817307,OK,10/16/18 11:45,126.5204163,OK,10/16/18 11:45,144.6567383,OK,10/16/18 11:45,1977204.875,OK,10/16/18 11:45,13.2722381,OK,10/16/18 11:45,403730,UNRELIABLE,10/16/18 11:45,3184152,OK,10/16/18 11:45,5.730000019,OK,10/16/18 11:45,214367,OK,10/16/18 11:45,5.119999886,OK,10/16/18 11:45,64.81000519,OK,10/16/18 11:45,1578969,OK,10/16/18 11:45,1.541393757,OK,10/16/18 11:45,99.74219513,OK,10/16/18 11:45,14222788.5,OK,10/16/18 11:45,100.6501999,OK,10/16/18 11:45,6793330.5,OK,10/16/18 11:45,2218462.5,OK,10/16/18 11:45,110.4835663,OK,10/16/18 11:45,112.0249634,OK,10/16/18 11:45,131.8521487,OK,
10/16/18 12:00,1714450,UNRELIABLE,10/16/18 12:00,0,OK,10/16/18 12:00,1.63758707,OK,10/16/18 12:00,9.123983383,OK,10/16/18 12:00,1185234.75,OK,10/16/18 12:00,43.90487671,OK,10/16/18 12:00,42.26729202,OK,10/16/18 12:00,133.0048817,OK,,,,,,,10/16/18 12:00,18.81291389,OK,10/16/18 12:00,68.56163025,OK,10/16/18 12:00,125.6812973,OK,10/16/18 12:00,144.4942017,OK,10/16/18 12:00,1977228.625,OK,10/16/18 12:00,7.416324166,OK,10/16/18 12:00,403730,UNRELIABLE,10/16/18 12:00,3184183,OK,10/16/18 12:00,5.739999771,OK,10/16/18 12:00,214368,OK,10/16/18 12:00,5.119999886,OK,10/16/18 12:00,66.83000183,OK,10/16/18 12:00,1578977,OK,10/16/18 12:00,1.037169695,OK,10/16/18 12:00,109.4878006,OK,10/16/18 12:00,14222817,OK,10/16/18 12:00,67.46640015,OK,10/16/18 12:00,6793344,OK,10/16/18 12:00,2218478.75,OK,10/16/18 12:00,103.5495453,OK,10/16/18 12:00,104.5867233,OK,10/16/18 12:00,131.1155617,OK,
10/16/18 12:15,1714450,UNRELIABLE,10/16/18 12:15,0,OK,10/16/18 12:15,1.876551867,OK,10/16/18 12:15,10.53549194,OK,10/16/18 12:15,1185237.375,OK,10/16/18 12:15,43.7937851,OK,10/16/18 12:15,41.91723251,OK,10/16/18 12:15,134.0236684,OK,,,,,,,10/16/18 12:15,18.47039032,OK,10/16/18 12:15,79.07450104,OK,10/16/18 12:15,126.1575165,OK,10/16/18 12:15,144.6278992,OK,10/16/18 12:15,1977245.25,OK,10/16/18 12:15,8.712425018,OK,10/16/18 12:15,403730,UNRELIABLE,10/16/18 12:15,3184216,OK,10/16/18 12:15,5.730000019,OK,10/16/18 12:15,214370,OK,10/16/18 12:15,5.090000153,OK,10/16/18 12:15,69.41999817,OK,10/16/18 12:15,1578988,OK,10/16/18 12:15,-0.230648369,OK,10/16/18 12:15,126.4259033,OK,10/16/18 12:15,14222848.5,OK,10/16/18 12:15,0,OK,10/16/18 12:15,6793440.5,OK,10/16/18 12:15,2218494.75,OK,10/16/18 12:15,111.0434036,OK,10/16/18 12:15,110.8127594,OK,10/16/18 12:15,127.7679118,OK,
10/16/18 12:30,1714450,UNRELIABLE,10/16/18 12:30,0,OK,10/16/18 12:30,1.767282486,OK,10/16/18 12:30,9.890641212,OK,10/16/18 12:30,1185239.75,OK,10/16/18 12:30,44.07808304,OK,10/16/18 12:30,42.31079865,OK,10/16/18 12:30,133.5998236,OK,,,,,,,10/16/18 12:30,18.41154671,OK,10/16/18 12:30,73.8276062,OK,10/16/18 12:30,126.2200165,OK,10/16/18 12:30,144.6315613,OK,10/16/18 12:30,1977264.5,OK,10/16/18 12:30,8.160245192,OK,10/16/18 12:30,403730,UNRELIABLE,10/16/18 12:30,3184247,OK,10/16/18 12:30,5.75,OK,10/16/18 12:30,214370,OK,10/16/18 12:30,5.25,OK,10/16/18 12:30,70.27999878,OK,10/16/18 12:30,1578992,OK,10/16/18 12:30,1.022901297,OK,10/16/18 12:30,118.6876945,OK,10/16/18 12:30,14222877,OK,10/16/18 12:30,67.13591003,OK,10/16/18 12:30,6793451.5,OK,10/16/18 12:30,2218511,OK,10/16/18 12:30,104.9196167,OK,10/16/18 12:30,105.9425201,OK,10/16/18 12:30,132.3354185,OK,
10/16/18 12:45,1714450,UNRELIABLE,10/16/18 12:45,0,OK,10/16/18 12:45,1.5453825,OK,10/16/18 12:45,8.564414024,OK,10/16/18 12:45,1185242,OK,10/16/18 12:45,44.04110718,OK,10/16/18 12:45,42.49572754,OK,10/16/18 12:45,132.0721645,OK,,,,,,,10/16/18 12:45,19.01376343,OK,10/16/18 12:45,85.55234528,OK,10/16/18 12:45,126.1030426,OK,10/16/18 12:45,145.116806,OK,10/16/18 12:45,1977283.25,OK,10/16/18 12:45,9.157682336,OK,10/16/18 12:45,403730,UNRELIABLE,10/16/18 12:45,3184280,OK,10/16/18 12:45,5.75,OK,10/16/18 12:45,214371,OK,10/16/18 12:45,5.050000191,OK,10/16/18 12:45,69.41000366,OK,10/16/18 12:45,1579000,OK,10/16/18 12:45,7.916529655,OK,10/16/18 12:45,102.7729683,OK,10/16/18 12:45,14222904,OK,10/16/18 12:45,527.5977173,OK,10/16/18 12:45,6793456,OK,10/16/18 12:45,2218527.5,OK,10/16/18 12:45,99.22013855,OK,10/16/18 12:45,107.136673,OK,10/16/18 12:45,134.4779499,OK,
10/16/18 13:00,1714450,UNRELIABLE,10/16/18 13:00,0,OK,10/16/18 13:00,1.572270989,OK,10/16/18 13:00,8.783753395,OK,10/16/18 13:00,1185244.125,OK,10/16/18 13:00,44.004776,OK,10/16/18 13:00,42.43250275,OK,10/16/18 13:00,133.3645325,OK,,,,,,,10/16/18 13:00,18.83137894,OK,10/16/18 13:00,98.79682922,OK,10/16/18 13:00,126.2644196,OK,10/16/18 13:00,145.0957947,OK,10/16/18 13:00,1977306.625,OK,10/16/18 13:00,10.67783298,OK,10/16/18 13:00,403730,UNRELIABLE,10/16/18 13:00,3184313,OK,10/16/18 13:00,5.730000019,OK,10/16/18 13:00,214373,OK,10/16/18 13:00,5.179999828,OK,10/16/18 13:00,67.34000397,OK,10/16/18 13:00,1579011,OK,10/16/18 13:00,0.96681726,OK,10/16/18 13:00,105.4050407,OK,10/16/18 13:00,14222929.5,OK,10/16/18 13:00,0,OK,10/16/18 13:00,6793555,OK,10/16/18 13:00,2218543.75,OK,10/16/18 13:00,110.8946915,OK,10/16/18 13:00,111.8615112,OK,10/16/18 13:00,128.6788837,OK,
10/16/18 13:15,1714450,UNRELIABLE,10/16/18 13:15,0,OK,10/16/18 13:15,1.999153495,OK,10/16/18 13:15,11.07851791,OK,10/16/18 13:15,1185246.625,OK,10/16/18 13:15,44.08917236,OK,10/16/18 13:15,42.09001541,OK,10/16/18 13:15,132.2888111,OK,,,,,,,10/16/18 13:15,19.27002335,OK,10/16/18 13:15,80.28653717,OK,10/16/18 13:15,125.676857,OK,10/16/18 13:15,144.9468842,OK,10/16/18 13:15,1977323.5,OK,10/16/18 13:15,8.479603284,OK,10/16/18 13:15,403730,UNRELIABLE,10/16/18 13:15,3184345,OK,10/16/18 13:15,5.730000019,OK,10/16/18 13:15,214374,OK,10/16/18 13:15,5.170000076,OK,10/16/18 13:15,66,OK,10/16/18 13:15,1579019,OK,10/16/18 13:15,0.888260126,OK,10/16/18 13:15,132.942215,OK,10/16/18 13:15,14222959.5,OK,10/16/18 13:15,0,OK,10/16/18 13:15,6793562,OK,10/16/18 13:15,2218559.75,OK,10/16/18 13:15,103.9454498,OK,10/16/18 13:15,104.8337097,OK,10/16/18 13:15,129.9480579,OK,
10/16/18 13:30,1714450,UNRELIABLE,10/16/18 13:30,0,OK,10/16/18 13:30,2.220671177,OK,10/16/18 13:30,12.45851517,OK,10/16/18 13:30,1185249.25,OK,10/16/18 13:30,44.78905106,OK,10/16/18 13:30,42.56838226,OK,10/16/18 13:30,133.927532,OK,,,,,,,10/16/18 13:30,23.18301201,OK,10/16/18 13:30,103.3398438,OK,10/16/18 13:30,121.6284332,OK,10/16/18 13:30,144.8114471,OK,10/16/18 13:30,1977339,OK,10/16/18 13:30,9.073259871,OK,10/16/18 13:30,403730,UNRELIABLE,10/16/18 13:30,3184377,OK,10/16/18 13:30,5.71999979,OK,10/16/18 13:30,214374,OK,10/16/18 13:30,5.210000038,OK,10/16/18 13:30,64.63999939,OK,10/16/18 13:30,1579019,OK,10/16/18 13:30,0.753752232,OK,10/16/18 13:30,149.502182,OK,10/16/18 13:30,14222991,OK,10/16/18 13:30,0,OK,10/16/18 13:30,6793562,OK,10/16/18 13:30,2218575.75,OK,10/16/18 13:30,99.53704071,OK,10/16/18 13:30,100.2907867,OK,10/16/18 13:30,130.0522999,OK,
10/16/18 13:45,1714450,UNRELIABLE,10/16/18 13:45,0,OK,10/16/18 13:45,2.12565589,OK,10/16/18 13:45,12.02887058,OK,10/16/18 13:45,1185252.25,OK,10/16/18 13:45,44.04221725,OK,10/16/18 13:45,41.91656113,OK,10/16/18 13:45,135.0886718,OK,,,,,,,10/16/18 13:45,20.62084198,OK,10/16/18 13:45,82.4408493,OK,10/16/18 13:45,124.5360641,OK,10/16/18 13:45,145.1569061,OK,10/16/18 13:45,1977358.125,OK,10/16/18 13:45,8.137556445,OK,10/16/18 13:45,403730,UNRELIABLE,10/16/18 13:45,3184409,OK,10/16/18 13:45,5.71999979,OK,10/16/18 13:45,214376,OK,10/16/18 13:45,5.259999752,OK,10/16/18 13:45,64.30000305,OK,10/16/18 13:45,1579034,OK,10/16/18 13:45,12.22477436,OK,10/16/18 13:45,144.346447,OK,10/16/18 13:45,14223027,OK,10/16/18 13:45,816.6999512,OK,10/16/18 13:45,6793625,OK,10/16/18 13:45,2218592.5,OK,10/16/18 13:45,104.9924469,OK,10/16/18 13:45,117.2172241,OK,10/16/18 13:45,135.0658686,OK,
10/16/18 14:00,1714450,UNRELIABLE,10/16/18 14:00,0,OK,10/16/18 14:00,2.036142826,OK,10/16/18 14:00,11.51485825,OK,10/16/18 14:00,1185255.125,OK,10/16/18 14:00,43.78585052,OK,10/16/18 14:00,41.74970627,OK,10/16/18 14:00,135.0626703,OK,,,,,,,10/16/18 14:00,20.22639847,OK,10/16/18 14:00,40.81570053,OK,10/16/18 14:00,125.1961899,OK,10/16/18 14:00,145.4225922,OK,10/16/18 14:00,1977375.625,OK,10/16/18 14:00,4.107564297,OK,10/16/18 14:00,403730,UNRELIABLE,10/16/18 14:00,3184442,OK,10/16/18 14:00,5.730000019,OK,10/16/18 14:00,214376,OK,10/16/18 14:00,5.079999924,OK,10/16/18 14:00,62.44000244,OK,10/16/18 14:00,1579038,OK,10/16/18 14:00,0.953459382,OK,10/16/18 14:00,138.178299,OK,10/16/18 14:00,14223061.5,OK,10/16/18 14:00,0,OK,10/16/18 14:00,6793667,OK,10/16/18 14:00,2218609,OK,10/16/18 14:00,106.12883,OK,10/16/18 14:00,107.0822906,OK,10/16/18 14:00,132.9680727,OK,
10/16/18 14:15,1714450,UNRELIABLE,10/16/18 14:15,0,OK,10/16/18 14:15,1.960193634,OK,10/16/18 14:15,10.98277092,OK,10/16/18 14:15,1185257.875,OK,10/16/18 14:15,43.82431793,OK,10/16/18 14:15,41.86412048,OK,10/16/18 14:15,133.7525204,OK,,,,,,,10/16/18 14:15,19.95125771,OK,10/16/18 14:15,65.56272125,OK,10/16/18 14:15,125.1815872,OK,10/16/18 14:15,145.132843,OK,10/16/18 14:15,1977392.125,OK,10/16/18 14:15,6.688530985,OK,10/16/18 14:15,403730,UNRELIABLE,10/16/18 14:15,3184475,OK,10/16/18 14:15,5.71999979,OK,10/16/18 14:15,214376,OK,10/16/18 14:15,5.259999752,OK,10/16/18 14:15,61.22999954,OK,10/16/18 14:15,1579038,OK,10/16/18 14:15,0.653465688,OK,10/16/18 14:15,131.793251,OK,10/16/18 14:15,14223094.5,OK,10/16/18 14:15,0,OK,10/16/18 14:15,6793667,OK,10/16/18 14:15,2218625.5,OK,10/16/18 14:15,102.4246368,OK,10/16/18 14:15,103.0780945,OK,10/16/18 14:15,133.9728698,OK,
10/16/18 14:30,1714450,UNRELIABLE,10/16/18 14:30,0,OK,10/16/18 14:30,1.82215786,OK,10/16/18 14:30,8.950629234,OK,10/16/18 14:30,1185260.5,OK,10/16/18 14:30,43.83594131,OK,10/16/18 14:30,42.0137825,OK,10/16/18 14:30,117.2608738,OK,,,,,,,10/16/18 14:30,19.5922699,OK,10/16/18 14:30,60.02960205,OK,10/16/18 14:30,125.5417938,OK,10/16/18 14:30,145.1340637,OK,10/16/18 14:30,1977412.125,OK,10/16/18 14:30,6.236171067,OK,10/16/18 14:30,403730,UNRELIABLE,10/16/18 14:30,3184508,OK,10/16/18 14:30,5.730000019,OK,10/16/18 14:30,214377,OK,10/16/18 14:30,5.039999962,OK,10/16/18 14:30,61.43000031,OK,10/16/18 14:30,1579045,OK,10/16/18 14:30,12.31953907,OK,10/16/18 14:30,107.4075508,OK,10/16/18 14:30,14223126,OK,10/16/18 14:30,929.7377319,OK,10/16/18 14:30,6793746,OK,10/16/18 14:30,2218644.25,OK,10/16/18 14:30,100.4432907,OK,10/16/18 14:30,112.7628326,OK,10/16/18 14:30,152.439442,OK,
