OSU_RTS.CALC.1110_DW1 Time [SNAP],OSU_RTS.CALC.1110_DW1 Value [SNAP],OSU_RTS.CALC.1110_DW1 Status [SNAP],OSU_RTS.CALC.1110_DW2 Time [SNAP],OSU_RTS.CALC.1110_DW2 Value [SNAP],OSU_RTS.CALC.1110_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1110_CD Time [SNAP],OSU_RTS.MDBUS_RH.1110_CD Value [SNAP],OSU_RTS.MDBUS_RH.1110_CD Status [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CF Status [SNAP],OSU_RTS.MDBUS_RH.1110_CH Time [SNAP],OSU_RTS.MDBUS_RH.1110_CH Value [SNAP],OSU_RTS.MDBUS_RH.1110_CH Status [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CR Time [SNAP],OSU_RTS.MDBUS_RH.1110_CR Value [SNAP],OSU_RTS.MDBUS_RH.1110_CR Status [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CS Time [SNAP],OSU_RTS.MDBUS_RH.1110_CS Value [SNAP],OSU_RTS.MDBUS_RH.1110_CS Status [SNAP],OSU_RTS.MDBUS_RH.1110_CST Time [SNAP],OSU_RTS.MDBUS_RH.1110_CST Value [SNAP],OSU_RTS.MDBUS_RH.1110_CST Status [SNAP],OSU_RTS.MDBUS_RH.1110_CV Time [SNAP],OSU_RTS.MDBUS_RH.1110_CV Value [SNAP],OSU_RTS.MDBUS_RH.1110_CV Status [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1110_EC Time [SNAP],OSU_RTS.MDBUS_RH.1110_EC Value [SNAP],OSU_RTS.MDBUS_RH.1110_EC Status [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1110_GP Time [SNAP],OSU_RTS.MDBUS_RH.1110_GP Value [SNAP],OSU_RTS.MDBUS_RH.1110_GP Status [SNAP],OSU_RTS.MDBUS_RH.1110_GT Time [SNAP],OSU_RTS.MDBUS_RH.1110_GT Value [SNAP],OSU_RTS.MDBUS_RH.1110_GT Status [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HST Time [SNAP],OSU_RTS.MDBUS_RH.1110_HST Value [SNAP],OSU_RTS.MDBUS_RH.1110_HST Status [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Status [SNAP],Comments
10/15/18 22:45,906592,OK,10/15/18 22:45,174707,OK,10/15/18 22:45,1.925795078,OK,10/15/18 22:45,9.202227592,OK,10/15/18 22:45,17.99820709,OK,10/15/18 22:45,2329842.25,OK,10/15/18 22:45,6.679591656,OK,10/15/18 22:45,761520.0625,OK,10/15/18 22:45,43.32898712,OK,10/15/18 22:45,52.37940216,OK,10/15/18 22:45,41.40319061,OK,10/15/18 22:45,43.17717361,OK,10/15/18 22:45,223.1035994,OK,10/15/18 22:45,17.35997854,OK,,,,,,,,,,,,,10/15/18 22:45,18.53116226,OK,10/15/18 22:45,77.90444946,OK,10/15/18 22:45,129.072998,OK,10/15/18 22:45,147.6041718,OK,10/15/18 22:45,843680.1875,OK,10/15/18 22:45,8.560968335,OK,10/15/18 22:45,2262188,OK,10/15/18 22:45,3.79E-37,OK,10/15/18 22:45,3.79E-37,OK,10/15/18 22:45,3.79E-37,LOW ALARM,10/15/18 22:45,3.79E-37,OK,10/15/18 22:45,0,OK,10/15/18 22:45,4.958073616,OK,10/15/18 22:45,179.9936066,OK,10/15/18 22:45,3984315.75,OK,10/15/18 22:45,998975.5,OK,10/15/18 22:45,123.9003677,OK,10/15/18 22:45,128.858429,OK,10/15/18 22:45,73.58339709,OK,10/15/18 22:45,215.9784851,OK,10/15/18 22:45,27958107,OK,
10/15/18 23:00,906629,OK,10/15/18 23:00,174715,OK,10/15/18 23:00,1.358086348,OK,10/15/18 23:00,7.845897675,OK,10/15/18 23:00,12.73201656,OK,10/15/18 23:00,2329846,OK,10/15/18 23:00,5.556223869,OK,10/15/18 23:00,761521.375,OK,10/15/18 23:00,43.0802269,OK,10/15/18 23:00,50.87592316,OK,10/15/18 23:00,41.72214127,OK,10/15/18 23:00,43.03002548,OK,10/15/18 23:00,223.7986491,OK,10/15/18 23:00,16.93419183,OK,,,,,,,,,,,,,10/15/18 23:00,19.84893608,OK,10/15/18 23:00,92.10734558,OK,10/15/18 23:00,129.9766541,OK,10/15/18 23:00,149.8255768,OK,10/15/18 23:00,843706.4375,OK,10/15/18 23:00,9.454957976,OK,10/15/18 23:00,2262215,OK,10/15/18 23:00,3.79E-37,OK,10/15/18 23:00,3.79E-37,OK,10/15/18 23:00,3.79E-37,LOW ALARM,10/15/18 23:00,3.79E-37,OK,10/15/18 23:00,0,OK,10/15/18 23:00,13.68219948,OK,10/15/18 23:00,507.0537109,OK,10/15/18 23:00,3984366,OK,10/15/18 23:00,998984.6875,OK,10/15/18 23:00,120.5841217,OK,10/15/18 23:00,134.2663269,OK,10/15/18 23:00,75.44648774,OK,10/15/18 23:00,152.7841988,OK,10/15/18 23:00,27958152,OK,
10/15/18 23:15,906665,OK,10/15/18 23:15,174720,OK,10/15/18 23:15,1.509699345,OK,10/15/18 23:15,7.171186924,OK,10/15/18 23:15,14.04205704,OK,10/15/18 23:15,2329849.5,OK,10/15/18 23:15,5.864992142,OK,10/15/18 23:15,761522.8125,OK,10/15/18 23:15,43.17419815,OK,10/15/18 23:15,50.25351715,OK,10/15/18 23:15,41.66449738,OK,10/15/18 23:15,43.08233261,OK,10/15/18 23:15,222.0393691,OK,10/15/18 23:15,19.5559921,OK,,,,,,,,,,,,,10/15/18 23:15,12.97839928,OK,10/15/18 23:15,62.33514023,OK,10/15/18 23:15,131.4647675,OK,10/15/18 23:15,144.4431763,OK,10/15/18 23:15,843723.0625,OK,10/15/18 23:15,9.772891377,OK,10/15/18 23:15,2262241,OK,10/15/18 23:15,3.79E-37,OK,10/15/18 23:15,3.79E-37,OK,10/15/18 23:15,3.79E-37,LOW ALARM,10/15/18 23:15,3.79E-37,OK,10/15/18 23:15,0,OK,10/15/18 23:15,42.72792816,OK,10/15/18 23:15,2697.654053,OK,10/15/18 23:15,3984930.75,OK,10/15/18 23:15,998999.75,OK,10/15/18 23:15,82.78936768,OK,10/15/18 23:15,125.5172882,OK,10/15/18 23:15,127.9367465,OK,10/15/18 23:15,168.5046844,OK,10/15/18 23:15,27958194,OK,
10/15/18 23:30,906697,OK,10/15/18 23:30,174726,OK,10/15/18 23:30,1.453038692,OK,10/15/18 23:30,8.211525917,OK,10/15/18 23:30,13.89826775,OK,10/15/18 23:30,2329853.25,OK,10/15/18 23:30,5.157025337,OK,10/15/18 23:30,761524.3125,OK,10/15/18 23:30,43.01911545,OK,10/15/18 23:30,51.2038765,OK,10/15/18 23:30,41.56607819,OK,10/15/18 23:30,42.99235535,OK,10/15/18 23:30,228.3342215,OK,10/15/18 23:30,15.01799038,OK,,,,,,,,,,,,,10/15/18 23:30,19.28547668,OK,10/15/18 23:30,87.78553772,OK,10/15/18 23:30,130.2519836,OK,10/15/18 23:30,149.5374756,OK,10/15/18 23:30,843737.6875,OK,10/15/18 23:30,9.273835579,OK,10/15/18 23:30,2262267,OK,10/15/18 23:30,3.79E-37,OK,10/15/18 23:30,3.79E-37,OK,10/15/18 23:30,3.79E-37,LOW ALARM,10/15/18 23:30,3.79E-37,OK,10/15/18 23:30,0,OK,10/15/18 23:30,43.13843536,OK,10/15/18 23:30,2767.653564,OK,10/15/18 23:30,3985595.5,OK,10/15/18 23:30,999015.6875,OK,10/15/18 23:30,82.56290436,OK,10/15/18 23:30,125.7013397,OK,10/15/18 23:30,130.0133587,OK,10/15/18 23:30,166.779213,OK,10/15/18 23:30,27958239,OK,
10/15/18 23:45,906733,OK,10/15/18 23:45,174733,OK,10/15/18 23:45,1.297370791,OK,10/15/18 23:45,7.779081345,OK,10/15/18 23:45,12.21354294,OK,10/15/18 23:45,2329856.25,OK,10/15/18 23:45,3.850774527,OK,10/15/18 23:45,761525.375,OK,10/15/18 23:45,42.87495422,OK,10/15/18 23:45,50.77741241,OK,10/15/18 23:45,41.57758331,OK,10/15/18 23:45,42.99832916,OK,10/15/18 23:45,224.7318871,OK,10/15/18 23:45,11.83693107,OK,,,,,,,,,,,,,10/15/18 23:45,17.59078217,OK,10/15/18 23:45,0,OK,10/15/18 23:45,130.7734375,OK,10/15/18 23:45,148.3642273,OK,10/15/18 23:45,843755.8125,OK,10/15/18 23:45,0,OK,10/15/18 23:45,2262295,OK,10/15/18 23:45,3.79E-37,OK,10/15/18 23:45,3.79E-37,OK,10/15/18 23:45,3.79E-37,LOW ALARM,10/15/18 23:45,3.79E-37,OK,10/15/18 23:45,0,OK,10/15/18 23:45,34.14347839,OK,10/15/18 23:45,2185.588623,OK,10/15/18 23:45,3986263.5,OK,10/15/18 23:45,999031.75,OK,10/15/18 23:45,92.45640564,OK,10/15/18 23:45,126.599884,OK,10/15/18 23:45,129.7477365,OK,10/15/18 23:45,146.5625153,OK,10/15/18 23:45,27958275,OK,
10/16/18 0:00,906767,OK,10/16/18 0:00,174738,OK,10/16/18 0:00,1.384568572,OK,10/16/18 0:00,9.455094337,OK,10/16/18 0:00,12.90150547,OK,10/16/18 0:00,2329859.5,OK,10/16/18 0:00,4.799481869,OK,10/16/18 0:00,761526.5625,OK,10/16/18 0:00,42.78691864,OK,10/16/18 0:00,52.46716309,OK,10/16/18 0:00,41.40235138,OK,10/16/18 0:00,43.01206589,OK,10/16/18 0:00,222.4403211,OK,10/16/18 0:00,12.13973864,OK,,,,,,,,,,,,,10/16/18 0:00,13.73230934,OK,10/16/18 0:00,62.24012375,OK,10/16/18 0:00,129.5126343,OK,10/16/18 0:00,143.2449341,OK,10/16/18 0:00,843768.8125,OK,10/16/18 0:00,9.250234846,OK,10/16/18 0:00,2262321,OK,10/16/18 0:00,3.79E-37,OK,10/16/18 0:00,3.79E-37,OK,10/16/18 0:00,3.79E-37,LOW ALARM,10/16/18 0:00,3.79E-37,OK,10/16/18 0:00,0,OK,10/16/18 0:00,12.06280518,OK,10/16/18 0:00,768.9172363,OK,10/16/18 0:00,3986596.25,OK,10/16/18 0:00,999047.875,OK,10/16/18 0:00,115.992691,OK,10/16/18 0:00,128.0554962,OK,10/16/18 0:00,129.202348,OK,10/16/18 0:00,154.8180656,OK,10/16/18 0:00,27958314,OK,
10/16/18 0:15,906804,OK,10/16/18 0:15,174743,OK,10/16/18 0:15,1.876879692,OK,10/16/18 0:15,9.204868317,OK,10/16/18 0:15,18.00279808,OK,10/16/18 0:15,2329863.25,OK,10/16/18 0:15,4.430198669,OK,10/16/18 0:15,761527.625,OK,10/16/18 0:15,43.41716003,OK,10/16/18 0:15,52.51199341,OK,10/16/18 0:15,41.5402832,OK,10/16/18 0:15,43.30712128,OK,10/16/18 0:15,228.9771543,OK,10/16/18 0:15,11.51100496,OK,,,,,,,,,,,,,10/16/18 0:15,22.27112961,OK,10/16/18 0:15,94.18396759,OK,10/16/18 0:15,129.9098816,OK,10/16/18 0:15,152.181015,OK,10/16/18 0:15,843790.1875,OK,10/16/18 0:15,8.622086094,OK,10/16/18 0:15,2262346,OK,10/16/18 0:15,3.79E-37,OK,10/16/18 0:15,3.79E-37,OK,10/16/18 0:15,3.79E-37,LOW ALARM,10/16/18 0:15,3.79E-37,OK,10/16/18 0:15,0,OK,10/16/18 0:15,9.533835411,OK,10/16/18 0:15,610.3261108,OK,10/16/18 0:15,3986767.5,OK,10/16/18 0:15,999063.75,OK,10/16/18 0:15,120.257019,OK,10/16/18 0:15,129.790863,OK,10/16/18 0:15,129.8041341,OK,10/16/18 0:15,216.033577,OK,10/16/18 0:15,27958359,OK,
10/16/18 0:30,906840,OK,10/16/18 0:30,174750,OK,10/16/18 0:30,1.588366032,OK,10/16/18 0:30,8.412333488,OK,10/16/18 0:30,15.09819221,OK,10/16/18 0:30,2329867.5,OK,10/16/18 0:30,3.908112288,OK,10/16/18 0:30,761528.6875,OK,10/16/18 0:30,43.25418854,OK,10/16/18 0:30,51.77044678,OK,10/16/18 0:30,41.66582489,OK,10/16/18 0:30,43.35811234,OK,10/16/18 0:30,226.7609967,OK,10/16/18 0:30,11.11069991,OK,,,,,,,,,,,,,10/16/18 0:30,16.23019028,OK,10/16/18 0:30,67.64961243,OK,10/16/18 0:30,130.3577271,OK,10/16/18 0:30,146.5879211,OK,10/16/18 0:30,843812.1875,OK,10/16/18 0:30,8.485576711,OK,10/16/18 0:30,2262371,OK,10/16/18 0:30,3.79E-37,OK,10/16/18 0:30,3.79E-37,OK,10/16/18 0:30,3.79E-37,LOW ALARM,10/16/18 0:30,3.79E-37,OK,10/16/18 0:30,0,OK,10/16/18 0:30,-10.20471001,OK,10/16/18 0:30,0,OK,10/16/18 0:30,3986842,OK,10/16/18 0:30,999079.8125,OK,10/16/18 0:30,120.2972717,OK,10/16/18 0:30,110.0925598,OK,10/16/18 0:30,134.312818,OK,10/16/18 0:30,181.0558662,OK,10/16/18 0:30,27958410,OK,
10/16/18 0:45,906871,OK,10/16/18 0:45,174753,OK,10/16/18 0:45,1.524670362,OK,10/16/18 0:45,8.415901184,OK,10/16/18 0:45,14.37267399,OK,10/16/18 0:45,2329871,OK,10/16/18 0:45,4.142492294,OK,10/16/18 0:45,761529.6875,OK,10/16/18 0:45,43.15918732,OK,10/16/18 0:45,51.67134476,OK,10/16/18 0:45,41.63451385,OK,10/16/18 0:45,43.25544357,OK,10/16/18 0:45,225.0335045,OK,10/16/18 0:45,11.77168827,OK,,,,,,,,,,,,,10/16/18 0:45,13.89675903,OK,10/16/18 0:45,58.05284119,OK,10/16/18 0:45,130.3552551,OK,10/16/18 0:45,144.2520142,OK,10/16/18 0:45,843825.875,OK,10/16/18 0:45,8.499939079,OK,10/16/18 0:45,2262396,OK,10/16/18 0:45,3.79E-37,OK,10/16/18 0:45,3.79E-37,OK,10/16/18 0:45,3.79E-37,LOW ALARM,10/16/18 0:45,3.79E-37,OK,10/16/18 0:45,0,OK,10/16/18 0:45,4.080931664,OK,10/16/18 0:45,272.592926,OK,10/16/18 0:45,3986850.5,OK,10/16/18 0:45,999096.625,OK,10/16/18 0:45,120.2251129,OK,10/16/18 0:45,124.3060455,OK,10/16/18 0:45,135.273083,OK,10/16/18 0:45,172.4720879,OK,10/16/18 0:45,27958452,OK,
10/16/18 1:00,906894,OK,10/16/18 1:00,174755,OK,10/16/18 1:00,1.314809203,OK,10/16/18 1:00,8.13436985,OK,10/16/18 1:00,12.47010326,OK,10/16/18 1:00,2329874.25,OK,10/16/18 1:00,3.421740055,OK,10/16/18 1:00,761530.625,OK,10/16/18 1:00,42.86801147,OK,10/16/18 1:00,51.25326538,OK,10/16/18 1:00,41.55319977,OK,10/16/18 1:00,43.11889648,OK,10/16/18 1:00,226.409297,OK,10/16/18 1:00,10.05942156,OK,,,,,,,,,,,,,10/16/18 1:00,22.65573883,OK,10/16/18 1:00,61.09969711,OK,10/16/18 1:00,129.7169495,OK,10/16/18 1:00,152.3726959,OK,10/16/18 1:00,843839.125,OK,10/16/18 1:00,5.498745837,OK,10/16/18 1:00,2262422,OK,10/16/18 1:00,3.79E-37,OK,10/16/18 1:00,3.79E-37,OK,10/16/18 1:00,3.79E-37,LOW ALARM,10/16/18 1:00,3.79E-37,OK,10/16/18 1:00,0,OK,10/16/18 1:00,1.64087069,OK,10/16/18 1:00,116.381691,OK,10/16/18 1:00,3986881.25,OK,10/16/18 1:00,999114.0625,OK,10/16/18 1:00,124.1619568,OK,10/16/18 1:00,125.8028259,OK,10/16/18 1:00,143.6883067,OK,10/16/18 1:00,149.6412392,OK,10/16/18 1:00,27958491,OK,
10/16/18 1:15,906910,OK,10/16/18 1:15,174758,OK,10/16/18 1:15,1.494980812,OK,10/16/18 1:15,8.780209541,OK,10/16/18 1:15,14.24193478,OK,10/16/18 1:15,2329877.25,OK,10/16/18 1:15,3.65828228,OK,10/16/18 1:15,761531.5625,OK,10/16/18 1:15,43.11091232,OK,10/16/18 1:15,51.92152405,OK,10/16/18 1:15,41.61593246,OK,10/16/18 1:15,43.14131927,OK,10/16/18 1:15,227.4160554,OK,10/16/18 1:15,9.964303489,OK,,,,,,,,,,,,,10/16/18 1:15,20.10255814,OK,10/16/18 1:15,33.01089096,OK,10/16/18 1:15,128.4851532,OK,10/16/18 1:15,148.5877075,OK,10/16/18 1:15,843849,OK,10/16/18 1:15,3.344935367,OK,10/16/18 1:15,2262447,OK,10/16/18 1:15,3.79E-37,OK,10/16/18 1:15,3.79E-37,OK,10/16/18 1:15,3.79E-37,LOW ALARM,10/16/18 1:15,3.79E-37,OK,10/16/18 1:15,0,OK,10/16/18 1:15,15.21407318,OK,10/16/18 1:15,1077.044434,OK,10/16/18 1:15,3987065.25,OK,10/16/18 1:15,999131.8125,OK,10/16/18 1:15,112.3951721,OK,10/16/18 1:15,127.6092377,OK,10/16/18 1:15,143.4792042,OK,10/16/18 1:15,170.9032173,OK,10/16/18 1:15,27958527,OK,
10/16/18 1:30,906927,OK,10/16/18 1:30,174761,OK,10/16/18 1:30,1.541062474,OK,10/16/18 1:30,8.069257736,OK,10/16/18 1:30,14.4103117,OK,10/16/18 1:30,2329880.75,OK,10/16/18 1:30,3.74148488,OK,10/16/18 1:30,761532.375,OK,10/16/18 1:30,43.02376556,OK,10/16/18 1:30,51.23078537,OK,10/16/18 1:30,41.48270416,OK,10/16/18 1:30,43.16152954,OK,10/16/18 1:30,223.2240607,OK,10/16/18 1:30,11.08830363,OK,,,,,,,,,,,,,10/16/18 1:30,17.12306595,OK,10/16/18 1:30,38.6115799,OK,10/16/18 1:30,128.5873413,OK,10/16/18 1:30,145.7104034,OK,10/16/18 1:30,843860.125,OK,10/16/18 1:30,4.589915201,OK,10/16/18 1:30,2262471,OK,10/16/18 1:30,3.79E-37,OK,10/16/18 1:30,3.79E-37,OK,10/16/18 1:30,3.79E-37,LOW ALARM,10/16/18 1:30,3.79E-37,OK,10/16/18 1:30,0,OK,10/16/18 1:30,7.908718109,OK,10/16/18 1:30,552.552002,OK,10/16/18 1:30,3987262,OK,10/16/18 1:30,999149.3125,OK,10/16/18 1:30,120.4333344,OK,10/16/18 1:30,128.342041,OK,10/16/18 1:30,141.6153485,OK,10/16/18 1:30,172.9237404,OK,10/16/18 1:30,27958569,OK,
10/16/18 1:45,906941,OK,10/16/18 1:45,174762,OK,10/16/18 1:45,1.404434204,OK,10/16/18 1:45,7.464645863,OK,10/16/18 1:45,13.1418047,OK,10/16/18 1:45,2329884,OK,10/16/18 1:45,3.129262924,OK,10/16/18 1:45,761533.25,OK,10/16/18 1:45,42.93813324,OK,10/16/18 1:45,50.46559906,OK,10/16/18 1:45,41.53369904,OK,10/16/18 1:45,43.00094986,OK,10/16/18 1:45,223.3784421,OK,10/16/18 1:45,10.02394722,OK,,,,,,,,,,,,,10/16/18 1:45,14.54321861,OK,10/16/18 1:45,22.79874611,OK,10/16/18 1:45,128.8509827,OK,10/16/18 1:45,143.3941956,OK,10/16/18 1:45,843869,OK,10/16/18 1:45,3.135644936,OK,10/16/18 1:45,2262494,OK,10/16/18 1:45,3.79E-37,OK,10/16/18 1:45,3.79E-37,OK,10/16/18 1:45,3.79E-37,LOW ALARM,10/16/18 1:45,3.79E-37,OK,10/16/18 1:45,0,OK,10/16/18 1:45,4.108225346,OK,10/16/18 1:45,288.2797241,OK,10/16/18 1:45,3987364.25,OK,10/16/18 1:45,999166.6875,OK,10/16/18 1:45,124.5875092,OK,10/16/18 1:45,128.6957397,OK,10/16/18 1:45,142.2187135,OK,10/16/18 1:45,157.7016563,OK,10/16/18 1:45,27958608,OK,
10/16/18 2:00,906948,OK,10/16/18 2:00,174763,OK,10/16/18 2:00,1.350601196,OK,10/16/18 2:00,8.657869339,OK,10/16/18 2:00,12.90487385,OK,10/16/18 2:00,2329887.25,OK,10/16/18 2:00,3.60507822,OK,10/16/18 2:00,761534.125,OK,10/16/18 2:00,43.08080292,OK,10/16/18 2:00,51.61268616,OK,10/16/18 2:00,41.73020172,OK,10/16/18 2:00,42.95481873,OK,10/16/18 2:00,228.0941451,OK,10/16/18 2:00,9.957528452,OK,,,,,,,,,,,,,10/16/18 2:00,20.93622589,OK,10/16/18 2:00,0,OK,10/16/18 2:00,128.7585754,OK,10/16/18 2:00,149.6947937,OK,10/16/18 2:00,843876.1875,OK,10/16/18 2:00,0,OK,10/16/18 2:00,2262517,OK,10/16/18 2:00,3.79E-37,OK,10/16/18 2:00,3.79E-37,OK,10/16/18 2:00,3.79E-37,LOW ALARM,10/16/18 2:00,3.79E-37,OK,10/16/18 2:00,0,OK,10/16/18 2:00,3.322980404,OK,10/16/18 2:00,237.6448517,OK,10/16/18 2:00,3987429.5,OK,10/16/18 2:00,999184.375,OK,10/16/18 2:00,125.1154251,OK,10/16/18 2:00,128.4384155,OK,10/16/18 2:00,144.9264499,OK,10/16/18 2:00,154.8584862,OK,10/16/18 2:00,27958647,OK,
10/16/18 2:15,906961,OK,10/16/18 2:15,174765,OK,10/16/18 2:15,1.311120033,OK,10/16/18 2:15,7.029924393,OK,10/16/18 2:15,12.45766735,OK,10/16/18 2:15,2329890.25,OK,10/16/18 2:15,3.277205706,OK,10/16/18 2:15,761534.9375,OK,10/16/18 2:15,42.91344452,OK,10/16/18 2:15,50.19907761,OK,10/16/18 2:15,41.60232544,OK,10/16/18 2:15,43.16915131,OK,10/16/18 2:15,226.8206496,OK,10/16/18 2:15,11.14712337,OK,,,,,,,,,,,,,10/16/18 2:15,22.72202301,OK,10/16/18 2:15,74.26338196,OK,10/16/18 2:15,127.7732239,OK,10/16/18 2:15,150.4952393,OK,10/16/18 2:15,843890,OK,10/16/18 2:15,6.823990033,OK,10/16/18 2:15,2262540,OK,10/16/18 2:15,3.79E-37,OK,10/16/18 2:15,3.79E-37,OK,10/16/18 2:15,3.79E-37,LOW ALARM,10/16/18 2:15,3.79E-37,OK,10/16/18 2:15,0,OK,10/16/18 2:15,5.13657856,OK,10/16/18 2:15,371.6539307,OK,10/16/18 2:15,3987500.25,OK,10/16/18 2:15,999202.4375,OK,10/16/18 2:15,123.4173126,OK,10/16/18 2:15,128.553894,OK,10/16/18 2:15,146.6507031,OK,10/16/18 2:15,149.4920082,OK,10/16/18 2:15,27958683,OK,
