OSU_RTS.MDBUS_C1.148_CDT Time [SNAP],OSU_RTS.MDBUS_C1.148_CDT Value [SNAP],OSU_RTS.MDBUS_C1.148_CDT Status [SNAP],OSU_RTS.MDBUS_C1.148_CHF Time [SNAP],OSU_RTS.MDBUS_C1.148_CHF Value [SNAP],OSU_RTS.MDBUS_C1.148_CHF Status [SNAP],OSU_RTS.MDBUS_C1.148_CHT Time [SNAP],OSU_RTS.MDBUS_C1.148_CHT Value [SNAP],OSU_RTS.MDBUS_C1.148_CHT Status [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CVF Time [SNAP],OSU_RTS.MDBUS_C1.148_CVF Value [SNAP],OSU_RTS.MDBUS_C1.148_CVF Status [SNAP],OSU_RTS.MDBUS_C1.148_HF Time [SNAP],OSU_RTS.MDBUS_C1.148_HF Value [SNAP],OSU_RTS.MDBUS_C1.148_HF Status [SNAP],OSU_RTS.MDBUS_C1.148_HGT Time [SNAP],OSU_RTS.MDBUS_C1.148_HGT Value [SNAP],OSU_RTS.MDBUS_C1.148_HGT Status [SNAP],OSU_RTS.MDBUS_CC.148_MHT Time [SNAP],OSU_RTS.MDBUS_CC.148_MHT Value [SNAP],OSU_RTS.MDBUS_CC.148_MHT Status [SNAP],OSU_RTS.MDBUS_CC.148_PHT Time [SNAP],OSU_RTS.MDBUS_CC.148_PHT Value [SNAP],OSU_RTS.MDBUS_CC.148_PHT Status [SNAP],OSU_RTS.MDBUS_E1.148E1_C Time [SNAP],OSU_RTS.MDBUS_E1.148E1_C Value [SNAP],OSU_RTS.MDBUS_E1.148E1_C Status [SNAP],OSU_RTS.MDBUS_E1.148E2_C Time [SNAP],OSU_RTS.MDBUS_E1.148E2_C Value [SNAP],OSU_RTS.MDBUS_E1.148E2_C Status [SNAP],OSU_RTS.MDBUS_G1.148_GBV Time [SNAP],OSU_RTS.MDBUS_G1.148_GBV Value [SNAP],OSU_RTS.MDBUS_G1.148_GBV Status [SNAP],OSU_RTS.MDBUS_G1.148_GUV Time [SNAP],OSU_RTS.MDBUS_G1.148_GUV Value [SNAP],OSU_RTS.MDBUS_G1.148_GUV Status [SNAP],OSU_RTS.MDBUS_RT.148S_C Time [SNAP],OSU_RTS.MDBUS_RT.148S_C Value [SNAP],OSU_RTS.MDBUS_RT.148S_C Status [SNAP],OSU_RTS.MDBUS_RT.148S_HF Time [SNAP],OSU_RTS.MDBUS_RT.148S_HF Value [SNAP],OSU_RTS.MDBUS_RT.148S_HF Status [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.148S_I Time [SNAP],OSU_RTS.MDBUS_RT.148S_I Value [SNAP],OSU_RTS.MDBUS_RT.148S_I Status [SNAP],OSU_RTS.MDBUS_RT.148S_P Time [SNAP],OSU_RTS.MDBUS_RT.148S_P Value [SNAP],OSU_RTS.MDBUS_RT.148S_P Status [SNAP],OSU_RTS.MDBUS_RT.148S_T Time [SNAP],OSU_RTS.MDBUS_RT.148S_T Value [SNAP],OSU_RTS.MDBUS_RT.148S_T Status [SNAP],Comments
10/15/18 7:30,16.95016479,OK,10/15/18 7:30,255.4987335,OK,10/15/18 7:30,21108360,OK,10/15/18 7:30,58.12588501,OK,10/15/18 7:30,41.1757164,OK,10/15/18 7:30,360.7019348,OK,10/15/18 7:30,3065.984802,OK,10/15/18 7:30,253300320,OK,,,,,,,10/15/18 7:30,5310852,OK,10/15/18 7:30,9330491,OK,10/15/18 7:30,5.830000401,OK,10/15/18 7:30,5280,OK,10/15/18 7:30,225125.3594,OK,10/15/18 7:30,2.930417538,OK,10/15/18 7:30,292875.7188,OK,10/15/18 7:30,2.260429932,OK,10/15/18 7:30,180.6304932,OK,10/15/18 7:30,549.5900269,OK,
10/15/18 7:45,15.1343298,OK,10/15/18 7:45,348.6505127,OK,10/15/18 7:45,21108434,OK,10/15/18 7:45,57.2621994,OK,10/15/18 7:45,42.12786865,OK,10/15/18 7:45,551.2860107,OK,10/15/18 7:45,4183.806152,OK,10/15/18 7:45,253301208,OK,,,,,,,10/15/18 7:45,5310950,OK,10/15/18 7:45,9330578,OK,10/15/18 7:45,5.830000401,OK,10/15/18 7:45,5280,OK,10/15/18 7:45,225126.0781,OK,10/15/18 7:45,2.546233892,OK,10/15/18 7:45,292876.6563,OK,10/15/18 7:45,1.963714478,OK,10/15/18 7:45,180.5663605,OK,10/15/18 7:45,550.0292358,OK,
10/15/18 8:00,15.6162014,OK,10/15/18 8:00,436.1957092,OK,10/15/18 8:00,21108528,OK,10/15/18 8:00,56.68457794,OK,10/15/18 8:00,41.06837845,OK,10/15/18 8:00,668.2686768,OK,10/15/18 8:00,5234.348511,OK,10/15/18 8:00,253302336,OK,,,,,,,10/15/18 8:00,5311050,OK,10/15/18 8:00,9330666,OK,10/15/18 8:00,5.830000401,OK,10/15/18 8:00,5280,OK,10/15/18 8:00,225126.7656,OK,10/15/18 8:00,3.221524477,OK,10/15/18 8:00,292877.5313,OK,10/15/18 8:00,2.484902832,OK,10/15/18 8:00,181.6061249,OK,10/15/18 8:00,549.8269043,OK,
10/15/18 8:15,14.72023678,OK,10/15/18 8:15,412.0304565,OK,10/15/18 8:15,21108632,OK,10/15/18 8:15,56.06217194,OK,10/15/18 8:15,41.3419342,OK,10/15/18 8:15,669.631958,OK,10/15/18 8:15,4944.365479,OK,10/15/18 8:15,253303584,OK,,,,,,,10/15/18 8:15,5311152,OK,10/15/18 8:15,9330754,OK,10/15/18 8:15,5.830000401,OK,10/15/18 8:15,5280,OK,10/15/18 8:15,225127.4688,OK,10/15/18 8:15,4.576717854,OK,10/15/18 8:15,292878.4375,OK,10/15/18 8:15,3.530352783,OK,10/15/18 8:15,180.7825012,OK,10/15/18 8:15,549.6021118,OK,
10/15/18 8:30,13.98224258,OK,10/15/18 8:30,370.0487061,OK,10/15/18 8:30,21108728,OK,10/15/18 8:30,55.48933029,OK,10/15/18 8:30,41.50708771,OK,10/15/18 8:30,633.1013184,OK,10/15/18 8:30,4440.584473,OK,10/15/18 8:30,253304736,OK,,,,,,,10/15/18 8:30,5311256,OK,10/15/18 8:30,9330842,OK,10/15/18 8:30,5.830000401,OK,10/15/18 8:30,5280,OK,10/15/18 8:30,225128.2031,OK,10/15/18 8:30,3.309502363,OK,10/15/18 8:30,292879.4063,OK,10/15/18 8:30,2.550610352,OK,10/15/18 8:30,182.208252,OK,10/15/18 8:30,552.0012207,OK,
10/15/18 8:45,14.13126278,OK,10/15/18 8:45,346.1503601,OK,10/15/18 8:45,21108816,OK,10/15/18 8:45,55.09599686,OK,10/15/18 8:45,40.96473694,OK,10/15/18 8:45,585.9644775,OK,10/15/18 8:45,4154.373047,OK,10/15/18 8:45,253305792,OK,,,,,,,10/15/18 8:45,5311362,OK,10/15/18 8:45,9330930,OK,10/15/18 8:45,5.830000401,OK,10/15/18 8:45,5280,OK,10/15/18 8:45,225128.9688,OK,10/15/18 8:45,4.590084076,OK,10/15/18 8:45,292880.4063,OK,10/15/18 8:45,3.536991699,OK,10/15/18 8:45,181.4884491,OK,10/15/18 8:45,552.2670288,OK,
10/15/18 9:00,14.1711483,OK,10/15/18 9:00,333.1843567,OK,10/15/18 9:00,21108902,OK,10/15/18 9:00,55.07172394,OK,10/15/18 9:00,40.90058136,OK,10/15/18 9:00,562.3436279,OK,10/15/18 9:00,3998.21228,OK,10/15/18 9:00,253306824,OK,,,,,,,10/15/18 9:00,5311469,OK,10/15/18 9:00,9331018,OK,10/15/18 9:00,5.830000401,OK,10/15/18 9:00,5280,OK,10/15/18 9:00,225129.7031,OK,10/15/18 9:00,5.143246174,OK,10/15/18 9:00,292881.3438,OK,10/15/18 9:00,3.964427734,OK,10/15/18 9:00,180.2605591,OK,10/15/18 9:00,551.3474731,OK,
10/15/18 9:15,14.56463337,OK,10/15/18 9:15,334.6175537,OK,10/15/18 9:15,21108986,OK,10/15/18 9:15,55.34331512,OK,10/15/18 9:15,40.77868652,OK,10/15/18 9:15,549.5219116,OK,10/15/18 9:15,4015.410645,OK,10/15/18 9:15,253307832,OK,,,,,,,10/15/18 9:15,5311578,OK,10/15/18 9:15,9331105,OK,10/15/18 9:15,5.830000401,OK,10/15/18 9:15,5280,OK,10/15/18 9:15,225130.4531,OK,10/15/18 9:15,4.800442696,OK,10/15/18 9:15,292882.3125,OK,10/15/18 9:15,3.699827148,OK,10/15/18 9:15,181.0986176,OK,10/15/18 9:15,551.7084961,OK,
10/15/18 9:30,13.95159912,OK,10/15/18 9:30,305.6040344,OK,10/15/18 9:30,21109066,OK,10/15/18 9:30,55.07927704,OK,10/15/18 9:30,41.12767792,OK,10/15/18 9:30,523.9279785,OK,10/15/18 9:30,3667.248413,OK,10/15/18 9:30,253308792,OK,,,,,,,10/15/18 9:30,5311689,OK,10/15/18 9:30,9331193,OK,10/15/18 9:30,5.830000401,OK,10/15/18 9:30,5280,OK,10/15/18 9:30,225131.1875,OK,10/15/18 9:30,3.111079454,OK,10/15/18 9:30,292883.2813,OK,10/15/18 9:30,2.398274902,OK,10/15/18 9:30,180.3150482,OK,10/15/18 9:30,551.0888672,OK,
10/15/18 9:45,12.95820522,OK,10/15/18 9:45,315.6486511,OK,10/15/18 9:45,21109140,OK,10/15/18 9:45,55.02787018,OK,10/15/18 9:45,42.069664,OK,10/15/18 9:45,582.7119751,OK,10/15/18 9:45,3787.783813,OK,10/15/18 9:45,253309680,OK,,,,,,,10/15/18 9:45,5311802,OK,10/15/18 9:45,9331281,OK,10/15/18 9:45,5.830000401,OK,10/15/18 9:45,5280,OK,10/15/18 9:45,225131.875,OK,10/15/18 9:45,3.087573528,OK,10/15/18 9:45,292884.1875,OK,10/15/18 9:45,2.380843506,OK,10/15/18 9:45,181.669754,OK,10/15/18 9:45,550.5947266,OK,
10/15/18 10:00,15.22297955,OK,10/15/18 10:00,296.7752991,OK,10/15/18 10:00,21109216,OK,10/15/18 10:00,55.57915878,OK,10/15/18 10:00,40.35617828,OK,10/15/18 10:00,466.2909241,OK,10/15/18 10:00,3561.303589,OK,10/15/18 10:00,253310592,OK,,,,,,,10/15/18 10:00,5311914,OK,10/15/18 10:00,9331369,OK,10/15/18 10:00,5.830000401,OK,10/15/18 10:00,5280,OK,10/15/18 10:00,225132.6094,OK,10/15/18 10:00,3.946266174,OK,10/15/18 10:00,292885.125,OK,10/15/18 10:00,3.04180127,OK,10/15/18 10:00,181.3761749,OK,10/15/18 10:00,551.5039063,OK,
10/15/18 10:15,13.07015896,OK,10/15/18 10:15,270.1371155,OK,10/15/18 10:15,21109288,OK,10/15/18 10:15,54.99891281,OK,10/15/18 10:15,41.9287529,OK,10/15/18 10:15,494.4088135,OK,10/15/18 10:15,3241.645386,OK,10/15/18 10:15,253311456,OK,,,,,,,10/15/18 10:15,5312027,OK,10/15/18 10:15,9331457,OK,10/15/18 10:15,5.830000401,OK,10/15/18 10:15,5280,OK,10/15/18 10:15,225133.3438,OK,10/15/18 10:15,2.950547934,OK,10/15/18 10:15,292886.0625,OK,10/15/18 10:15,2.273260498,OK,10/15/18 10:15,181.3730927,OK,10/15/18 10:15,552.6265869,OK,
10/15/18 10:30,14.90927505,OK,10/15/18 10:30,293.9146423,OK,10/15/18 10:30,21109356,OK,10/15/18 10:30,55.4714241,OK,10/15/18 10:30,40.56214905,OK,10/15/18 10:30,471.5170593,OK,10/15/18 10:30,3526.975708,OK,10/15/18 10:30,253312272,OK,,,,,,,10/15/18 10:30,5312142,OK,10/15/18 10:30,9331544,OK,10/15/18 10:30,5.830000401,OK,10/15/18 10:30,5280,OK,10/15/18 10:30,225134.0313,OK,10/15/18 10:30,3.047936916,OK,10/15/18 10:30,292886.9688,OK,10/15/18 10:30,2.348791504,OK,10/15/18 10:30,175.8680267,OK,10/15/18 10:30,551.1685181,OK,
10/15/18 10:45,12.65180969,OK,10/15/18 10:45,256.3696899,OK,10/15/18 10:45,21109422,OK,10/15/18 10:45,54.58175659,OK,10/15/18 10:45,41.9299469,OK,10/15/18 10:45,484.6882324,OK,10/15/18 10:45,3076.436279,OK,10/15/18 10:45,253313064,OK,,,,,,,10/15/18 10:45,5312257,OK,10/15/18 10:45,9331632,OK,10/15/18 10:45,5.830000401,OK,10/15/18 10:45,5280,OK,10/15/18 10:45,225134.7813,OK,10/15/18 10:45,2.770930767,OK,10/15/18 10:45,292887.9375,OK,10/15/18 10:45,2.134846436,OK,10/15/18 10:45,177.3624115,OK,10/15/18 10:45,551.9786987,OK,
10/15/18 11:00,12.74159908,OK,10/15/18 11:00,235.4479675,OK,10/15/18 11:00,21109480,OK,10/15/18 11:00,54.21003723,OK,10/15/18 11:00,41.46843719,OK,10/15/18 11:00,441.9335327,OK,10/15/18 11:00,2825.37561,OK,10/15/18 11:00,253313760,OK,,,,,,,10/15/18 11:00,5312373,OK,10/15/18 11:00,9331720,OK,10/15/18 11:00,5.830000401,OK,10/15/18 11:00,5280,OK,10/15/18 11:00,225135.5156,OK,10/15/18 11:00,3.027029276,OK,10/15/18 11:00,292888.9063,OK,10/15/18 11:00,2.334740967,OK,10/15/18 11:00,177.5251617,OK,10/15/18 11:00,549.2897949,OK,
10/15/18 11:15,11.11475372,OK,10/15/18 11:15,210.556427,OK,10/15/18 11:15,21109536,OK,10/15/18 11:15,52.33570862,OK,10/15/18 11:15,41.2209549,OK,10/15/18 11:15,452.9069214,OK,10/15/18 11:15,2526.677124,OK,10/15/18 11:15,253314432,OK,,,,,,,10/15/18 11:15,5312490,OK,10/15/18 11:15,9331808,OK,10/15/18 11:15,5.830000401,OK,10/15/18 11:15,5280,OK,10/15/18 11:15,225136.3281,OK,10/15/18 11:15,5.424637318,OK,10/15/18 11:15,292889.9688,OK,10/15/18 11:15,4.187325684,OK,10/15/18 11:15,184.1491241,OK,10/15/18 11:15,548.5025635,OK,
10/15/18 11:30,9.139940262,OK,10/15/18 11:30,166.8516998,OK,10/15/18 11:30,21109580,OK,10/15/18 11:30,50.31123352,OK,10/15/18 11:30,41.17129135,OK,10/15/18 11:30,436.3493958,OK,10/15/18 11:30,2002.220398,OK,10/15/18 11:30,253314960,OK,,,,,,,10/15/18 11:30,5312607,OK,10/15/18 11:30,9331896,OK,10/15/18 11:30,5.830000401,OK,10/15/18 11:30,5280,OK,10/15/18 11:30,225137.1875,OK,10/15/18 11:30,4.419143677,OK,10/15/18 11:30,292891.0625,OK,10/15/18 11:30,3.412368896,OK,10/15/18 11:30,183.5197906,OK,10/15/18 11:30,547.5638428,OK,
10/15/18 11:45,8.11288166,OK,10/15/18 11:45,154.8029327,OK,10/15/18 11:45,21109622,OK,10/15/18 11:45,49.35339737,OK,10/15/18 11:45,41.24051666,OK,10/15/18 11:45,456.0337219,OK,10/15/18 11:45,1857.635193,OK,10/15/18 11:45,253315464,OK,,,,,,,10/15/18 11:45,5312725,OK,10/15/18 11:45,9331984,OK,10/15/18 11:45,5.830000401,OK,10/15/18 11:45,5280,OK,10/15/18 11:45,225137.9688,OK,10/15/18 11:45,3.289406538,OK,10/15/18 11:45,292892.0625,OK,10/15/18 11:45,2.538768799,OK,10/15/18 11:45,180.7645111,OK,10/15/18 11:45,548.2730713,OK,
10/15/18 12:00,7.418167114,OK,10/15/18 12:00,144.2457275,OK,10/15/18 12:00,21109658,OK,10/15/18 12:00,49.67058945,OK,10/15/18 12:00,42.25242233,OK,10/15/18 12:00,464.5910034,OK,10/15/18 12:00,1730.94873,OK,10/15/18 12:00,253315896,OK,,,,,,,10/15/18 12:00,5312844,OK,10/15/18 12:00,9332072,OK,10/15/18 12:00,5.830000401,OK,10/15/18 12:00,5280,OK,10/15/18 12:00,225138.7031,OK,10/15/18 12:00,4.388839722,OK,10/15/18 12:00,292893.0313,OK,10/15/18 12:00,3.385575684,OK,10/15/18 12:00,174.6380157,OK,10/15/18 12:00,548.4835205,OK,
10/15/18 12:15,7.483706951,OK,10/15/18 12:15,149.2424622,OK,10/15/18 12:15,21109696,OK,10/15/18 12:15,49.10848999,OK,10/15/18 12:15,41.62478256,OK,10/15/18 12:15,476.6243286,OK,10/15/18 12:15,1790.909546,OK,10/15/18 12:15,253316352,OK,,,,,,,10/15/18 12:15,5312968,OK,10/15/18 12:15,9332159,OK,10/15/18 12:15,5.830000401,OK,10/15/18 12:15,5280,OK,10/15/18 12:15,225139.4375,OK,10/15/18 12:15,4.519787312,OK,10/15/18 12:15,292894,OK,10/15/18 12:15,3.48487915,OK,10/15/18 12:15,179.5278778,OK,10/15/18 12:15,550.4782104,OK,
10/15/18 12:30,6.326120377,OK,10/15/18 12:30,126.9542923,OK,10/15/18 12:30,21109732,OK,10/15/18 12:30,47.633358,OK,10/15/18 12:30,41.30723572,OK,10/15/18 12:30,479.4657593,OK,10/15/18 12:30,1523.451508,OK,10/15/18 12:30,253316784,OK,,,,,,,10/15/18 12:30,5313090,OK,10/15/18 12:30,9332247,OK,10/15/18 12:30,5.830000401,OK,10/15/18 12:30,5280,OK,10/15/18 12:30,225140.1719,OK,10/15/18 12:30,4.716831207,OK,10/15/18 12:30,292894.9375,OK,10/15/18 12:30,3.636500244,OK,10/15/18 12:30,181.9638824,OK,10/15/18 12:30,551.0994873,OK,
10/15/18 12:45,7.382478714,OK,10/15/18 12:45,150.4342346,OK,10/15/18 12:45,21109768,OK,10/15/18 12:45,48.64273071,OK,10/15/18 12:45,41.26025391,OK,10/15/18 12:45,486.9510193,OK,10/15/18 12:45,1805.210815,OK,10/15/18 12:45,253317216,OK,,,,,,,10/15/18 12:45,5313213,OK,10/15/18 12:45,9332335,OK,10/15/18 12:45,5.830000401,OK,10/15/18 12:45,5280,OK,10/15/18 12:45,225140.875,OK,10/15/18 12:45,5.380189419,OK,10/15/18 12:45,292895.8438,OK,10/15/18 12:45,4.145958496,OK,10/15/18 12:45,180.5492096,OK,10/15/18 12:45,552.02771,OK,
10/15/18 13:00,7.604101181,OK,10/15/18 13:00,156.3102417,OK,10/15/18 13:00,21109804,OK,10/15/18 13:00,49.0046463,OK,10/15/18 13:00,41.40054703,OK,10/15/18 13:00,491.267395,OK,10/15/18 13:00,1875.7229,OK,10/15/18 13:00,253317648,OK,,,,,,,10/15/18 13:00,5313336,OK,10/15/18 13:00,9332423,OK,10/15/18 13:00,5.830000401,OK,10/15/18 13:00,5280,OK,10/15/18 13:00,225141.5781,OK,10/15/18 13:00,3.443061829,OK,10/15/18 13:00,292896.75,OK,10/15/18 13:00,2.652669189,OK,10/15/18 13:00,182.5599365,OK,10/15/18 13:00,552.8741455,OK,
10/15/18 13:15,7.729061604,OK,10/15/18 13:15,157.9677734,OK,10/15/18 13:15,21109844,OK,10/15/18 13:15,49.14421844,OK,10/15/18 13:15,41.41515732,OK,10/15/18 13:15,488.4624634,OK,10/15/18 13:15,1895.613281,OK,10/15/18 13:15,253318128,OK,,,,,,,10/15/18 13:15,5313459,OK,10/15/18 13:15,9332510,OK,10/15/18 13:15,5.830000401,OK,10/15/18 13:15,5280,OK,10/15/18 13:15,225142.2344,OK,10/15/18 13:15,4.066923141,OK,10/15/18 13:15,292897.625,OK,10/15/18 13:15,3.133711426,OK,10/15/18 13:15,180.2567749,OK,10/15/18 13:15,552.173584,OK,
10/15/18 13:30,7.626153946,OK,10/15/18 13:30,161.7986298,OK,10/15/18 13:30,21109884,OK,10/15/18 13:30,49.18676376,OK,10/15/18 13:30,41.56061172,OK,10/15/18 13:30,507.0742493,OK,10/15/18 13:30,1941.583557,OK,10/15/18 13:30,253318608,OK,,,,,,,10/15/18 13:30,5313578,OK,10/15/18 13:30,9332599,OK,10/15/18 13:30,5.830000401,OK,10/15/18 13:30,5280,OK,10/15/18 13:30,225142.9219,OK,10/15/18 13:30,3.311309099,OK,10/15/18 13:30,292898.5,OK,10/15/18 13:30,2.55079834,OK,10/15/18 13:30,182.6433563,OK,10/15/18 13:30,553.2390747,OK,
10/15/18 13:45,6.516711235,OK,10/15/18 13:45,137.3298187,OK,10/15/18 13:45,21109920,OK,10/15/18 13:45,47.98690033,OK,10/15/18 13:45,41.47018814,OK,10/15/18 13:45,503.5366211,OK,10/15/18 13:45,1647.957825,OK,10/15/18 13:45,253319040,OK,,,,,,,10/15/18 13:45,5313696,OK,10/15/18 13:45,9332688,OK,10/15/18 13:45,5.830000401,OK,10/15/18 13:45,5280,OK,10/15/18 13:45,225143.6875,OK,10/15/18 13:45,3.256767273,OK,10/15/18 13:45,292899.4688,OK,10/15/18 13:45,2.506530762,OK,10/15/18 13:45,182.5991669,OK,10/15/18 13:45,555.4451904,OK,
10/15/18 14:00,6.92579937,OK,10/15/18 14:00,150.1694489,OK,10/15/18 14:00,21109956,OK,10/15/18 14:00,48.10736084,OK,10/15/18 14:00,41.18156433,OK,10/15/18 14:00,518.0841675,OK,10/15/18 14:00,1802.033386,OK,10/15/18 14:00,253319472,OK,,,,,,,10/15/18 14:00,5313814,OK,10/15/18 14:00,9332776,OK,10/15/18 14:00,5.830000401,OK,10/15/18 14:00,5280,OK,10/15/18 14:00,225144.375,OK,10/15/18 14:00,3.233668804,OK,10/15/18 14:00,292900.375,OK,10/15/18 14:00,2.489775146,OK,10/15/18 14:00,181.4992828,OK,10/15/18 14:00,554.2493896,OK,
10/15/18 14:15,5.407353401,OK,10/15/18 14:15,121.7667465,OK,10/15/18 14:15,21109988,OK,10/15/18 14:15,46.69301605,OK,10/15/18 14:15,41.2856636,OK,10/15/18 14:15,537.8582153,OK,10/15/18 14:15,1461.200958,OK,10/15/18 14:15,253319856,OK,,,,,,,10/15/18 14:15,5313933,OK,10/15/18 14:15,9332865,OK,10/15/18 14:15,5.830000401,OK,10/15/18 14:15,5280,OK,10/15/18 14:15,225145.125,OK,10/15/18 14:15,3.446006775,OK,10/15/18 14:15,292901.3438,OK,10/15/18 14:15,2.65222583,OK,10/15/18 14:15,178.7223053,OK,10/15/18 14:15,554.7515869,OK,
10/15/18 14:30,4.967222214,OK,10/15/18 14:30,113.1899109,OK,10/15/18 14:30,21110020,OK,10/15/18 14:30,46.62726593,OK,10/15/18 14:30,41.66004181,OK,10/15/18 14:30,544.2841797,OK,10/15/18 14:30,1358.278931,OK,10/15/18 14:30,253320240,OK,,,,,,,10/15/18 14:30,5314055,OK,10/15/18 14:30,9332953,OK,10/15/18 14:30,5.830000401,OK,10/15/18 14:30,5280,OK,10/15/18 14:30,225145.9063,OK,10/15/18 14:30,2.906315327,OK,10/15/18 14:30,292902.375,OK,10/15/18 14:30,2.236864014,OK,10/15/18 14:30,178.9556732,OK,10/15/18 14:30,554.7764893,OK,
10/15/18 14:45,5.016396046,OK,10/15/18 14:45,114.257019,OK,10/15/18 14:45,21110050,OK,10/15/18 14:45,46.21939087,OK,10/15/18 14:45,41.2029953,OK,10/15/18 14:45,543.9177856,OK,10/15/18 14:45,1371.084229,OK,10/15/18 14:45,253320600,OK,,,,,,,10/15/18 14:45,5314177,OK,10/15/18 14:45,9333041,OK,10/15/18 14:45,5.830000401,OK,10/15/18 14:45,5280,OK,10/15/18 14:45,225146.5938,OK,10/15/18 14:45,3.541805983,OK,10/15/18 14:45,292903.25,OK,10/15/18 14:45,2.729971191,OK,10/15/18 14:45,182.9449768,OK,10/15/18 14:45,551.8339844,OK,
10/15/18 15:00,5.005319118,OK,10/15/18 15:00,114.9235153,OK,10/15/18 15:00,21110080,OK,10/15/18 15:00,46.43231964,OK,10/15/18 15:00,41.42700195,OK,10/15/18 15:00,548.359314,OK,10/15/18 15:00,1379.082184,OK,10/15/18 15:00,253320960,OK,,,,,,,10/15/18 15:00,5314299,OK,10/15/18 15:00,9333130,OK,10/15/18 15:00,5.820000172,OK,10/15/18 15:00,5280,OK,10/15/18 15:00,225147.25,OK,10/15/18 15:00,3.940991163,OK,10/15/18 15:00,292904.125,OK,10/15/18 15:00,3.040406738,OK,10/15/18 15:00,184.2500153,OK,10/15/18 15:00,549.8520508,OK,
10/15/18 15:15,4.667516232,OK,10/15/18 15:15,107.3526382,OK,10/15/18 15:15,21110108,OK,10/15/18 15:15,45.86893845,OK,10/15/18 15:15,41.20142365,OK,10/15/18 15:15,549.1626587,OK,10/15/18 15:15,1288.231659,OK,10/15/18 15:15,253321296,OK,,,,,,,10/15/18 15:15,5314422,OK,10/15/18 15:15,9333218,OK,10/15/18 15:15,5.830000401,OK,10/15/18 15:15,5280,OK,10/15/18 15:15,225147.9531,OK,10/15/18 15:15,4.444368839,OK,10/15/18 15:15,292905.0313,OK,10/15/18 15:15,3.426636719,OK,10/15/18 15:15,180.3072662,OK,10/15/18 15:15,550.6776123,OK,
10/15/18 15:30,4.758005619,OK,10/15/18 15:30,109.1224747,OK,10/15/18 15:30,21110140,OK,10/15/18 15:30,45.96434402,OK,10/15/18 15:30,41.20633698,OK,10/15/18 15:30,547.6246948,OK,10/15/18 15:30,1309.469696,OK,10/15/18 15:30,253321680,OK,,,,,,,10/15/18 15:30,5314548,OK,10/15/18 15:30,9333307,OK,10/15/18 15:30,5.830000401,OK,10/15/18 15:30,5280,OK,10/15/18 15:30,225148.7188,OK,10/15/18 15:30,6.154024124,OK,10/15/18 15:30,292906.0313,OK,10/15/18 15:30,4.73993457,OK,10/15/18 15:30,180.5687714,OK,10/15/18 15:30,553.2486572,OK,
10/15/18 15:45,4.563546658,OK,10/15/18 15:45,104.7681351,OK,10/15/18 15:45,21110166,OK,10/15/18 15:45,45.75567627,OK,10/15/18 15:45,41.19213104,OK,10/15/18 15:45,548.1210327,OK,10/15/18 15:45,1257.217621,OK,10/15/18 15:45,253321992,OK,,,,,,,10/15/18 15:45,5314674,OK,10/15/18 15:45,9333396,OK,10/15/18 15:45,5.830000401,OK,10/15/18 15:45,5280,OK,10/15/18 15:45,225149.4531,OK,10/15/18 15:45,3.02951026,OK,10/15/18 15:45,292906.9688,OK,10/15/18 15:45,2.333649414,OK,10/15/18 15:45,180.1535187,OK,10/15/18 15:45,552.8942871,OK,
10/15/18 16:00,5.49725771,OK,10/15/18 16:00,130.1440277,OK,10/15/18 16:00,21110192,OK,10/15/18 16:00,46.97098541,OK,10/15/18 16:00,41.47372437,OK,10/15/18 16:00,565.5265503,OK,10/15/18 16:00,1561.728333,OK,10/15/18 16:00,253322304,OK,,,,,,,10/15/18 16:00,5314800,OK,10/15/18 16:00,9333486,OK,10/15/18 16:00,5.830000401,OK,10/15/18 16:00,5280,OK,10/15/18 16:00,225150.1719,OK,10/15/18 16:00,5.685904026,OK,10/15/18 16:00,292907.9063,OK,10/15/18 16:00,4.377046875,OK,10/15/18 16:00,180.7510223,OK,10/15/18 16:00,554.5948486,OK,
10/15/18 16:15,4.560994148,OK,10/15/18 16:15,105.7709503,OK,10/15/18 16:15,21110224,OK,10/15/18 16:15,45.97396851,OK,10/15/18 16:15,41.41297531,OK,10/15/18 16:15,553.7424927,OK,10/15/18 16:15,1269.251404,OK,10/15/18 16:15,253322688,OK,,,,,,,10/15/18 16:15,5314925,OK,10/15/18 16:15,9333575,OK,10/15/18 16:15,5.820000172,OK,10/15/18 16:15,5280,OK,10/15/18 16:15,225150.9219,OK,10/15/18 16:15,5.096996307,OK,10/15/18 16:15,292908.875,OK,10/15/18 16:15,3.923589844,OK,10/15/18 16:15,182.8487701,OK,10/15/18 16:15,555.0160522,OK,
